device_id,timestamp,temperature,predicted_temperature,is_deviation
device_1,2025-04-19 08:17:00,7.437,20.650234,1
device_1,2025-04-19 08:18:00,7.312,20.381092,1
device_1,2025-04-19 08:19:00,7.312,20.23697,1
device_1,2025-04-19 08:20:00,8.562,19.98534,1
device_1,2025-04-19 08:21:00,11.562,19.756397,1
device_1,2025-04-19 08:22:00,14.25,19.381477,1
device_1,2025-04-19 08:23:00,16.437,19.343721,1
device_1,2025-04-19 08:24:00,17.875,19.371134,0
device_1,2025-04-19 08:25:00,18.75,19.374952,0
device_1,2025-04-19 08:26:00,19.312,19.371515,0
device_1,2025-04-19 08:27:00,19.687,19.371515,0
device_1,2025-04-19 08:28:00,20.0,18.77653,0
device_1,2025-04-19 08:29:00,20.187,18.182087,1
device_1,2025-04-19 08:30:00,20.437,17.679283,1
device_1,2025-04-19 08:31:00,20.562,17.471167,1
device_1,2025-04-19 08:32:00,20.687,17.470665,1
device_1,2025-04-19 08:33:00,20.812,17.40797,1
device_1,2025-04-19 08:34:00,20.937,17.258978,1
device_1,2025-04-19 08:35:00,21.0,17.258978,1
device_1,2025-04-19 08:36:00,21.062,17.24042,1
device_1,2025-04-19 08:37:00,21.187,17.216599,1
device_1,2025-04-19 08:38:00,21.25,17.192787,1
device_1,2025-04-19 08:39:00,21.312,17.27732,1
device_1,2025-04-19 08:40:00,21.375,17.27732,1
device_1,2025-04-19 08:41:00,21.375,17.282583,1
device_1,2025-04-19 08:42:00,21.437,17.723675,1
device_1,2025-04-19 08:43:00,21.5,18.007679,1
device_1,2025-04-19 08:44:00,21.562,18.51476,1
device_1,2025-04-19 08:45:00,21.562,18.51476,1
device_1,2025-04-19 08:46:00,17.312,18.51476,0
device_1,2025-04-19 08:47:00,12.5,18.516415,1
device_1,2025-04-19 08:48:00,10.125,18.516415,1
device_1,2025-04-19 08:49:00,9.062,18.516415,1
device_1,2025-04-19 08:50:00,8.5,18.929647,1
device_1,2025-04-19 08:51:00,8.343499999999999,18.929647,1
device_1,2025-04-19 08:52:00,8.187,19.069397,1
device_1,2025-04-19 08:53:00,7.937,19.582273,1
device_1,2025-04-19 08:54:00,7.75,19.747505,1
device_1,2025-04-19 08:55:00,7.687,20.313261,1
device_1,2025-04-19 08:56:00,7.562,20.453964,1
device_1,2025-04-19 08:57:00,7.437,20.453964,1
device_1,2025-04-19 08:58:00,7.375,20.453964,1
device_1,2025-04-19 08:59:00,7.25,20.491938,1
device_1,2025-04-19 09:00:00,8.937,20.211401,1
device_1,2025-04-19 09:01:00,11.75,20.21623,1
device_1,2025-04-19 09:02:00,14.187,20.21623,1
device_1,2025-04-19 09:03:00,16.375,20.180103,1
device_1,2025-04-19 09:04:00,17.75,20.180103,1
device_1,2025-04-19 09:05:00,18.625,20.07705,0
device_1,2025-04-19 09:06:00,19.25,19.546026,0
device_1,2025-04-19 09:07:00,19.625,18.841951,0
device_1,2025-04-19 09:08:00,19.937,18.841951,0
device_1,2025-04-19 09:09:00,20.187,18.732925,0
device_1,2025-04-19 09:10:00,20.375,18.720789,0
device_1,2025-04-19 09:11:00,20.5,18.477673,1
device_1,2025-04-19 09:12:00,20.687,18.477673,1
device_1,2025-04-19 09:13:00,20.812,18.527422,1
device_1,2025-04-19 09:14:00,20.937,18.59684,1
device_1,2025-04-19 09:15:00,21.0,18.59684,1
device_1,2025-04-19 09:16:00,21.062,18.59684,1
device_1,2025-04-19 09:17:00,21.187,18.603813,1
device_1,2025-04-19 09:18:00,21.25,18.554064,1
device_1,2025-04-19 09:19:00,21.312,18.554064,1
device_1,2025-04-19 09:20:00,21.375,18.554064,1
device_1,2025-04-19 09:21:00,21.375,18.5662,1
device_1,2025-04-19 09:22:00,21.437,18.575468,1
device_1,2025-04-19 09:23:00,21.5,18.583347,1
device_1,2025-04-19 09:24:00,21.562,18.587328,1
device_1,2025-04-19 09:25:00,21.562,18.591146,1
device_1,2025-04-19 09:26:00,21.5935,18.628798,1
device_1,2025-04-19 09:27:00,21.625,18.628798,1
device_1,2025-04-19 09:28:00,17.75,18.664925,0
device_1,2025-04-19 09:29:00,12.75,18.664925,1
device_1,2025-04-19 09:30:00,10.312,18.664925,1
device_1,2025-04-19 09:31:00,9.125,19.054956,1
device_1,2025-04-19 09:32:00,8.562,19.196047,1
device_1,2025-04-19 09:33:00,8.25,19.425282,1
device_1,2025-04-19 09:34:00,8.0,19.482965,1
device_1,2025-04-19 09:35:00,7.875,19.482965,1
device_1,2025-04-19 09:36:00,7.687,19.529966,1
device_1,2025-04-19 09:37:00,7.562,19.506145,1
device_1,2025-04-19 09:38:00,7.5,19.498266,1
device_1,2025-04-19 09:39:00,7.437,19.498266,1
device_1,2025-04-19 09:40:00,7.625,19.498266,1
device_1,2025-04-19 09:41:00,10.875,19.503529,1
device_1,2025-04-19 09:42:00,13.25,19.503529,1
device_1,2025-04-19 09:43:00,15.625,19.503529,1
device_1,2025-04-19 09:44:00,17.375,19.496555,1
device_1,2025-04-19 09:45:00,18.437,19.496555,0
device_1,2025-04-19 09:46:00,19.125,19.39687,0
device_1,2025-04-19 09:47:00,19.562,19.39687,0
device_1,2025-04-19 09:48:00,19.875,19.39687,0
device_1,2025-04-19 09:49:00,20.187,19.39687,0
device_1,2025-04-19 09:50:00,20.375,19.391607,0
device_1,2025-04-19 09:51:00,20.5,19.391607,0
device_1,2025-04-19 09:52:00,20.687,19.188961,0
device_1,2025-04-19 09:53:00,20.812,19.188961,0
device_1,2025-04-19 09:54:00,20.937,19.188961,0
device_1,2025-04-19 09:55:00,21.0,19.188961,0
device_1,2025-04-19 09:56:00,21.125,19.188961,0
device_1,2025-04-19 09:57:00,21.187,19.188961,0
device_1,2025-04-19 09:58:00,21.25,19.188961,1
device_1,2025-04-19 09:59:00,21.312,19.264582,1
device_1,2025-04-19 10:00:00,21.375,18.910475,1
device_1,2025-04-19 10:01:00,21.406,18.848316,1
device_1,2025-04-19 10:02:00,21.437,18.772696,1
device_1,2025-04-19 10:03:00,21.437,18.193144,1
device_1,2025-04-19 10:04:00,21.562,18.193144,1
device_1,2025-04-19 10:05:00,21.562,18.067015,1
device_1,2025-04-19 10:06:00,21.562,17.59198,1
device_1,2025-04-19 10:07:00,21.625,17.59198,1
device_1,2025-04-19 10:08:00,15.937,17.59198,0
device_1,2025-04-19 10:09:00,11.812,17.582712,1
device_1,2025-04-19 10:10:00,9.937,17.570576,1
device_1,2025-04-19 10:11:00,9.0,17.582539,1
device_1,2025-04-19 10:12:00,8.5,18.153013,1
device_1,2025-04-19 10:13:00,8.187,18.238808,1
device_1,2025-04-19 10:14:00,8.0,18.472889,1
device_1,2025-04-19 10:15:00,7.812,18.54454,1
device_1,2025-04-19 10:16:00,7.687,18.830296,1
device_1,2025-04-19 10:17:00,7.562,19.325731,1
device_1,2025-04-19 10:18:00,7.5,19.792149,1
device_1,2025-04-19 10:19:00,7.437,19.917562,1
device_1,2025-04-19 10:20:00,8.0,19.917562,1
device_1,2025-04-19 10:21:00,11.187,19.929699,1
device_1,2025-04-19 10:22:00,13.375,19.8866,1
device_1,2025-04-19 10:23:00,15.687,19.80388,1
device_1,2025-04-19 10:24:00,17.375,19.827702,1
device_1,2025-04-19 10:25:00,18.437,19.82362,0
device_1,2025-04-19 10:26:00,19.125,19.86127,0
device_1,2025-04-19 10:27:00,19.562,19.775871,0
device_1,2025-04-19 10:28:00,19.875,19.593422,0
device_1,2025-04-19 10:29:00,20.125,19.593422,0
device_1,2025-04-19 10:30:00,20.312,19.593422,0
device_1,2025-04-19 10:31:00,20.5,19.40708,0
device_1,2025-04-19 10:32:00,20.687,19.40708,0
device_1,2025-04-19 10:33:00,20.812,19.40708,0
device_1,2025-04-19 10:34:00,20.937,19.413975,0
device_1,2025-04-19 10:35:00,21.0,19.35627,0
device_1,2025-04-19 10:36:00,21.062,18.935314,1
device_1,2025-04-19 10:37:00,21.1245,18.19209,1
device_1,2025-04-19 10:38:00,21.187,18.138103,1
device_1,2025-04-19 10:39:00,21.25,17.700712,1
device_1,2025-04-19 10:40:00,21.312,17.724155,1
device_1,2025-04-19 10:41:00,21.375,17.729418,1
device_1,2025-04-19 10:42:00,21.437,17.947199,1
device_1,2025-04-19 10:43:00,21.437,18.05603,1
device_1,2025-04-19 10:44:00,21.5,18.049057,1
device_1,2025-04-19 10:45:00,21.562,18.19111,1
device_1,2025-04-19 10:46:00,21.562,18.328592,1
device_1,2025-04-19 10:47:00,20.875,18.54088,1
device_1,2025-04-19 10:48:00,14.687,18.933027,1
device_1,2025-04-19 10:49:00,11.312,19.227173,1
device_1,2025-04-19 10:50:00,9.687,19.261103,1
device_1,2025-04-19 10:51:00,8.875,19.118305,1
device_1,2025-04-19 10:52:00,8.437,18.936468,1
device_1,2025-04-19 10:53:00,8.187,18.852808,1
device_1,2025-04-19 10:54:00,8.0,18.71504,1
device_1,2025-04-19 10:55:00,7.812,18.71504,1
device_1,2025-04-19 10:56:00,7.687,18.697002,1
device_1,2025-04-19 10:57:00,7.625,18.697002,1
device_1,2025-04-19 10:58:00,7.5,18.697002,1
device_1,2025-04-19 10:59:00,7.437,18.44666,1
device_1,2025-04-19 11:00:00,7.375,18.491201,1
device_1,2025-04-19 11:01:00,7.312,18.564974,1
device_1,2025-04-19 11:02:00,9.437,18.602207,1
device_1,2025-04-19 11:03:00,11.812,19.099503,1
device_1,2025-04-19 11:04:00,13.75,19.224379,1
device_1,2025-04-19 11:05:00,15.75,19.725208,1
device_1,2025-04-19 11:06:00,17.312,19.775406,1
device_1,2025-04-19 11:07:00,18.375,19.839893,0
device_1,2025-04-19 11:08:00,19.062,20.117834,0
device_1,2025-04-19 11:09:00,19.5,20.141134,0
device_1,2025-04-19 11:10:00,19.812,20.748196,0
device_1,2025-04-19 11:11:00,20.062,20.557598,0
device_1,2025-04-19 11:12:00,20.187,20.53464,0
device_1,2025-04-19 11:13:00,20.312,20.53464,0
device_1,2025-04-19 11:14:00,20.437,20.53464,0
device_1,2025-04-19 11:15:00,20.625,20.53464,0
device_1,2025-04-19 11:16:00,20.75,20.521612,0
device_1,2025-04-19 11:17:00,20.812,20.528585,0
device_1,2025-04-19 11:18:00,20.937,20.372932,0
device_1,2025-04-19 11:19:00,21.0,19.692225,0
device_1,2025-04-19 11:20:00,21.125,19.259747,0
device_1,2025-04-19 11:21:00,21.187,18.055906,1
device_1,2025-04-19 11:22:00,21.25,18.065174,1
device_1,2025-04-19 11:23:00,21.312,18.065174,1
device_1,2025-04-19 11:24:00,21.375,18.065174,1
device_1,2025-04-19 11:25:00,21.437,17.57681,1
device_1,2025-04-19 11:26:00,21.437,17.57681,1
device_1,2025-04-19 11:27:00,21.5,17.57681,1
device_1,2025-04-19 11:28:00,21.562,17.651348,1
device_1,2025-04-19 11:29:00,19.0,17.651348,0
device_1,2025-04-19 11:30:00,13.5,17.63857,1
device_1,2025-04-19 11:31:00,10.75,17.678577,1
device_1,2025-04-19 11:32:00,9.5,18.082226,1
device_1,2025-04-19 11:33:00,8.812,18.230024,1
device_1,2025-04-19 11:34:00,8.375,18.592054,1
device_1,2025-04-19 11:35:00,8.125,19.04032,1
device_1,2025-04-19 11:36:00,8.0,19.04032,1
device_1,2025-04-19 11:37:00,7.812,19.04032,1
device_1,2025-04-19 11:38:00,7.687,18.767273,1
device_1,2025-04-19 11:39:00,7.625,18.384228,1
device_1,2025-04-19 11:40:00,7.5,18.233774,1
device_1,2025-04-19 11:41:00,7.437,18.278805,1
device_1,2025-04-19 11:42:00,10.375,18.41219,1
device_1,2025-04-19 11:43:00,12.437,18.580564,1
device_1,2025-04-19 11:44:00,14.562,18.977345,1
device_1,2025-04-19 11:45:00,16.562,18.977345,1
device_1,2025-04-19 11:46:00,17.937,18.977345,0
device_1,2025-04-19 11:47:00,18.3745,19.221294,0
device_1,2025-04-19 11:48:00,18.812,19.221294,0
device_1,2025-04-19 11:49:00,19.375,19.348986,0
device_1,2025-04-19 11:50:00,19.75,19.343723,0
device_1,2025-04-19 11:51:00,20.062,19.343723,0
device_1,2025-04-19 11:52:00,20.25,19.801353,0
device_1,2025-04-19 11:53:00,20.437,19.904577,0
device_1,2025-04-19 11:54:00,20.625,19.904577,0
device_1,2025-04-19 11:55:00,20.75,19.904577,0
device_1,2025-04-19 11:56:00,20.875,19.71598,0
device_1,2025-04-19 11:57:00,20.937,19.40907,0
device_1,2025-04-19 11:58:00,21.062,19.277905,0
device_1,2025-04-19 11:59:00,21.125,19.266079,0
device_1,2025-04-19 12:00:00,21.187,19.287308,0
device_1,2025-04-19 12:01:00,21.25,19.511011,0
device_1,2025-04-19 12:02:00,21.375,19.541807,0
device_1,2025-04-19 12:03:00,21.375,19.791838,0
device_1,2025-04-19 12:04:00,21.437,19.830875,0
device_1,2025-04-19 12:05:00,21.5,19.830875,0
device_1,2025-04-19 12:06:00,21.5,19.830875,0
device_1,2025-04-19 12:07:00,21.562,19.830875,0
device_1,2025-04-19 12:08:00,21.625,19.830875,0
device_1,2025-04-19 12:09:00,17.312,19.373112,1
device_1,2025-04-19 12:10:00,12.625,19.061277,1
device_1,2025-04-19 12:11:00,10.375,18.806498,1
device_1,2025-04-19 12:12:00,9.312,18.823805,1
device_1,2025-04-19 12:13:00,8.75,18.810291,1
device_1,2025-04-19 12:14:00,8.437,18.830696,1
device_1,2025-04-19 12:15:00,8.187,18.830696,1
device_1,2025-04-19 12:16:00,8.0,18.854977,1
device_1,2025-04-19 12:17:00,7.875,18.86195,1
device_1,2025-04-19 12:18:00,7.75,19.071554,1
device_1,2025-04-19 12:19:00,7.625,19.393612,1
device_1,2025-04-19 12:20:00,7.562,19.562225,1
device_1,2025-04-19 12:21:00,7.5,20.047504,1
device_1,2025-04-19 12:22:00,7.468500000000001,20.40486,1
device_1,2025-04-19 12:23:00,7.437,20.40486,1
device_1,2025-04-19 12:24:00,10.312,20.10638,1
device_1,2025-04-19 12:25:00,12.312,20.041935,1
device_1,2025-04-19 12:26:00,14.062,19.86197,1
device_1,2025-04-19 12:27:00,15.937,19.581318,1
device_1,2025-04-19 12:28:00,17.437,19.231468,0
device_1,2025-04-19 12:29:00,18.5,18.02558,0
device_1,2025-04-19 12:30:00,19.125,17.98111,0
device_1,2025-04-19 12:31:00,19.562,17.791718,0
device_1,2025-04-19 12:32:00,19.875,17.561914,1
device_1,2025-04-19 12:33:00,20.125,17.385994,1
device_1,2025-04-19 12:34:00,20.375,17.264076,1
device_1,2025-04-19 12:35:00,20.5,17.282114,1
device_1,2025-04-19 12:36:00,20.687,17.282114,1
device_1,2025-04-19 12:37:00,20.812,17.282114,1
device_1,2025-04-19 12:38:00,20.875,17.282114,1
device_1,2025-04-19 12:39:00,21.0,17.54033,1
device_1,2025-04-19 12:40:00,21.062,18.682888,1
device_1,2025-04-19 12:41:00,21.187,19.416218,0
device_1,2025-04-19 12:42:00,21.25,19.894905,0
device_1,2025-04-19 12:43:00,21.312,19.946508,0
device_1,2025-04-19 12:44:00,21.375,19.939535,0
device_1,2025-04-19 12:45:00,21.437,19.939535,0
device_1,2025-04-19 12:46:00,21.437,19.976547,0
device_1,2025-04-19 12:47:00,21.5,19.976547,0
device_1,2025-04-19 12:48:00,21.562,19.976547,0
device_1,2025-04-19 12:49:00,21.625,19.572681,1
device_1,2025-04-19 12:50:00,16.687,18.762707,1
device_1,2025-04-19 12:51:00,12.312,18.384918,1
device_1,2025-04-19 12:52:00,10.312,18.34127,1
device_1,2025-04-19 12:53:00,9.312,18.25761,1
device_1,2025-04-19 12:54:00,8.75,18.25761,1
device_1,2025-04-19 12:55:00,8.437,18.315298,1
device_1,2025-04-19 12:56:00,8.312,18.29726,1
device_1,2025-04-19 12:57:00,8.187,18.767141,1
device_1,2025-04-19 12:58:00,8.0,18.767141,1
device_1,2025-04-19 12:59:00,7.937,18.767141,1
device_1,2025-04-19 13:00:00,7.812,19.14859,1
device_1,2025-04-19 13:01:00,7.687,19.667126,1
device_1,2025-04-19 13:02:00,7.625,20.384518,1
device_1,2025-04-19 13:03:00,7.5,20.620693,1
device_1,2025-04-19 13:04:00,8.937,20.620693,1
device_1,2025-04-19 13:05:00,11.562,20.620693,1
device_1,2025-04-19 13:06:00,13.187,20.620693,1
device_1,2025-04-19 13:07:00,15.0,20.620693,1
device_1,2025-04-19 13:08:00,16.75,20.594309,1
device_1,2025-04-19 13:09:00,18.062,20.394226,1
device_1,2025-04-19 13:10:00,18.875,20.263388,0
device_1,2025-04-19 13:11:00,19.437,19.0084,0
device_1,2025-04-19 13:12:00,19.812,18.72722,0
device_1,2025-04-19 13:13:00,20.062,18.677496,0
device_1,2025-04-19 13:14:00,20.25,18.643837,0
device_1,2025-04-19 13:15:00,20.437,18.643837,0
device_1,2025-04-19 13:16:00,20.625,18.643837,0
device_1,2025-04-19 13:17:00,20.75,18.784266,0
device_1,2025-04-19 13:18:00,20.875,18.571234,1
device_1,2025-04-19 13:19:00,21.0,18.499783,1
device_1,2025-04-19 13:20:00,21.062,18.477196,1
device_1,2025-04-19 13:21:00,21.125,18.489332,1
device_1,2025-04-19 13:22:00,21.25,18.78697,1
device_1,2025-04-19 13:23:00,21.312,18.79485,1
device_1,2025-04-19 13:24:00,21.375,18.81867,1
device_1,2025-04-19 13:25:00,21.375,18.93347,1
device_1,2025-04-19 13:26:00,21.437,18.917568,1
device_1,2025-04-19 13:27:00,21.5,18.917568,1
device_1,2025-04-19 13:28:00,21.562,18.953695,1
device_1,2025-04-19 13:29:00,21.625,18.953695,1
device_1,2025-04-19 13:30:00,21.187,18.953695,1
device_1,2025-04-19 13:31:00,18.187,18.898537,0
device_1,2025-04-19 13:32:00,15.187,18.898537,1
device_1,2025-04-19 13:33:00,11.687,18.960941,1
device_1,2025-04-19 13:34:00,10.0,18.960941,1
device_1,2025-04-19 13:35:00,9.125,18.97898,1
device_1,2025-04-19 13:36:00,8.625,18.98688,1
device_1,2025-04-19 13:37:00,8.375,18.963058,1
device_1,2025-04-19 13:38:00,8.187,18.981558,1
device_1,2025-04-19 13:39:00,8.0,19.474943,1
device_1,2025-04-19 13:40:00,7.875,19.474943,1
device_1,2025-04-19 13:41:00,7.75,19.692102,1
device_1,2025-04-19 13:42:00,7.625,19.763554,1
device_1,2025-04-19 13:43:00,7.562,19.763554,1
device_1,2025-04-19 13:44:00,7.5,19.755978,1
device_1,2025-04-19 13:45:00,7.375,19.755978,1
device_1,2025-04-19 13:46:00,8.437,19.755978,1
device_1,2025-04-19 13:47:00,11.437,19.556723,1
device_1,2025-04-19 13:48:00,12.937,19.556723,1
device_1,2025-04-19 13:49:00,14.437,19.556723,1
device_1,2025-04-19 13:50:00,16.125,19.599524,1
device_1,2025-04-19 13:51:00,17.562,19.599524,1
device_1,2025-04-19 13:52:00,18.5,19.599524,0
device_1,2025-04-19 13:53:00,19.125,19.599524,0
device_1,2025-04-19 13:54:00,19.562,19.599524,0
device_1,2025-04-19 13:55:00,19.875,19.599524,0
device_1,2025-04-19 13:56:00,20.187,19.581486,0
device_1,2025-04-19 13:57:00,20.312,19.581486,0
device_1,2025-04-19 13:58:00,20.5,19.581486,0
device_1,2025-04-19 13:59:00,20.687,19.581486,0
device_1,2025-04-19 14:00:00,20.812,19.314672,0
device_1,2025-04-19 14:01:00,20.875,18.8869,0
device_1,2025-04-19 14:02:00,21.0,18.737522,1
device_1,2025-04-19 14:03:00,21.125,18.701395,1
device_1,2025-04-19 14:04:00,21.125,18.701395,1
device_1,2025-04-19 14:05:00,21.25,18.663744,1
device_1,2025-04-19 14:06:00,21.281,18.659925,1
device_1,2025-04-19 14:07:00,21.312,18.15185,1
device_1,2025-04-19 14:08:00,21.375,18.15185,1
device_1,2025-04-19 14:09:00,21.437,18.142582,1
device_1,2025-04-19 14:10:00,21.437,18.130445,1
device_1,2025-04-19 14:11:00,21.5,18.227644,1
device_1,2025-04-19 14:12:00,21.562,18.227644,1
device_1,2025-04-19 14:13:00,21.562,18.227644,1
device_1,2025-04-19 14:14:00,21.312,18.227644,1
device_1,2025-04-19 14:15:00,15.312,18.27043,1
device_1,2025-04-19 14:16:00,11.75,18.27043,1
device_1,2025-04-19 14:17:00,10.062,18.277403,1
device_1,2025-04-19 14:18:00,9.187,18.277403,1
device_1,2025-04-19 14:19:00,8.75,18.240385,1
device_1,2025-04-19 14:20:00,8.437,18.34772,1
device_1,2025-04-19 14:21:00,8.187,18.404089,1
device_1,2025-04-19 14:22:00,8.062,18.452032,1
device_1,2025-04-19 14:23:00,7.937,18.459911,1
device_1,2025-04-19 14:24:00,7.812,18.551863,1
device_1,2025-04-19 14:25:00,7.687,18.570309,1
device_1,2025-04-19 14:26:00,7.687,19.087141,1
device_1,2025-04-19 14:27:00,7.562,19.087141,1
device_1,2025-04-19 14:28:00,8.0,19.123268,1
device_1,2025-04-19 14:29:00,11.187,19.123268,1
device_1,2025-04-19 14:30:00,12.687,19.20883,1
device_1,2025-04-19 14:31:00,14.062,19.846842,1
device_1,2025-04-19 14:32:00,15.625,19.939049,1
device_1,2025-04-19 14:33:00,17.187,19.939049,1
device_1,2025-04-19 14:34:00,18.312,19.939049,0
device_1,2025-04-19 14:35:00,19.062,19.957087,0
device_1,2025-04-19 14:36:00,19.5,19.957087,0
device_1,2025-04-19 14:37:00,19.875,19.933266,0
device_1,2025-04-19 14:38:00,20.125,19.897566,0
device_1,2025-04-19 14:39:00,20.375,19.826223,0
device_1,2025-04-19 14:40:00,20.5,19.790573,0
device_1,2025-04-19 14:41:00,20.5935,19.344738,0
device_1,2025-04-19 14:42:00,20.687,19.204088,0
device_1,2025-04-19 14:43:00,20.812,19.204088,0
device_1,2025-04-19 14:44:00,20.937,19.197115,0
device_1,2025-04-19 14:45:00,21.0,19.183214,0
device_1,2025-04-19 14:46:00,21.062,19.15544,0
device_1,2025-04-19 14:47:00,21.187,19.15544,1
device_1,2025-04-19 14:48:00,21.25,19.15544,1
device_1,2025-04-19 14:49:00,21.312,19.330374,0
device_1,2025-04-19 14:50:00,21.375,19.777258,0
device_1,2025-04-19 14:51:00,21.437,19.777258,0
device_1,2025-04-19 14:52:00,21.5,19.777258,0
device_1,2025-04-19 14:53:00,21.562,19.777258,0
device_1,2025-04-19 14:54:00,21.562,19.777258,0
device_1,2025-04-19 14:55:00,21.125,19.644522,0
device_1,2025-04-19 14:56:00,15.187,19.626484,1
device_1,2025-04-19 14:57:00,11.812,19.626484,1
device_1,2025-04-19 14:58:00,10.125,19.576197,1
device_1,2025-04-19 14:59:00,9.25,18.749956,1
device_1,2025-04-19 15:00:00,8.75,18.203487,1
device_1,2025-04-19 15:01:00,8.5,17.489449,1
device_1,2025-04-19 15:02:00,8.312,17.489449,1
device_1,2025-04-19 15:03:00,8.125,17.471647,1
device_1,2025-04-19 15:04:00,8.062,17.471647,1
device_1,2025-04-19 15:05:00,7.937,17.45073,1
device_1,2025-04-19 15:06:00,7.812,17.44691,1
device_1,2025-04-19 15:07:00,7.75,17.466728,1
device_1,2025-04-19 15:08:00,7.687,17.68563,1
device_1,2025-04-19 15:09:00,10.625,18.26513,1
device_1,2025-04-19 15:10:00,12.437,18.49278,1
device_1,2025-04-19 15:11:00,13.75,18.539827,1
device_1,2025-04-19 15:12:00,15.187,19.131685,1
device_1,2025-04-19 15:13:00,16.812,19.586714,1
device_1,2025-04-19 15:14:00,18.125,19.698301,0
device_1,2025-04-19 15:15:00,18.937,19.718155,0
device_1,2025-04-19 15:16:00,19.437,19.718155,0
device_1,2025-04-19 15:17:00,19.6245,19.725128,0
device_1,2025-04-19 15:18:00,19.812,19.260855,0
device_1,2025-04-19 15:19:00,20.125,19.063715,0
device_1,2025-04-19 15:20:00,20.312,19.156752,0
device_1,2025-04-19 15:21:00,20.5,19.156752,0
device_1,2025-04-19 15:22:00,20.687,19.156752,0
device_1,2025-04-19 15:23:00,20.812,19.047865,0
device_1,2025-04-19 15:24:00,20.937,18.772997,1
device_1,2025-04-19 15:25:00,21.062,18.776815,1
device_1,2025-04-19 15:26:00,21.125,18.773378,1
device_1,2025-04-19 15:27:00,21.187,18.773378,1
device_1,2025-04-19 15:28:00,21.25,18.794746,1
device_1,2025-04-19 15:29:00,21.312,19.338884,0
device_1,2025-04-19 15:30:00,21.375,19.338884,1
device_1,2025-04-19 15:31:00,21.437,19.758564,0
device_1,2025-04-19 15:32:00,21.5,20.202425,0
device_1,2025-04-19 15:33:00,21.562,20.202425,0
device_1,2025-04-19 15:34:00,21.625,20.202425,0
device_1,2025-04-19 15:35:00,21.312,20.220463,0
device_1,2025-04-19 15:36:00,15.437,20.220463,1
device_1,2025-04-19 15:37:00,12.0,20.068089,1
device_1,2025-04-19 15:38:00,10.312,19.699718,1
device_1,2025-04-19 15:39:00,9.437,19.679384,1
device_1,2025-04-19 15:40:00,8.875,19.214724,1
device_1,2025-04-19 15:41:00,8.562,19.112349,1
device_1,2025-04-19 15:42:00,8.312,18.700281,1
device_1,2025-04-19 15:43:00,8.187,17.830921,1
device_1,2025-04-19 15:44:00,8.062,17.612314,1
device_1,2025-04-19 15:45:00,7.875,17.612314,1
device_1,2025-04-19 15:46:00,7.75,17.833912,1
device_1,2025-04-19 15:47:00,7.687,18.193426,1
device_1,2025-04-19 15:48:00,7.625,18.769981,1
device_1,2025-04-19 15:49:00,7.5,18.833706,1
device_1,2025-04-19 15:50:00,10.5,19.092207,1
device_1,2025-04-19 15:51:00,12.25,19.510284,1
device_1,2025-04-19 15:52:00,12.843499999999999,19.675724,1
device_1,2025-04-19 15:53:00,13.437,19.850769,1
device_1,2025-04-19 15:54:00,14.687,19.918901,1
device_1,2025-04-19 15:55:00,16.125,20.000824,1
device_1,2025-04-19 15:56:00,17.5,19.971428,1
device_1,2025-04-19 15:57:00,18.5,19.816414,0
device_1,2025-04-19 15:58:00,19.187,19.826351,0
device_1,2025-04-19 15:59:00,19.687,19.595045,0
device_1,2025-04-19 16:00:00,20.0,19.235796,0
device_1,2025-04-19 16:01:00,20.187,18.624361,0
device_1,2025-04-19 16:02:00,20.437,18.389124,1
device_1,2025-04-19 16:03:00,20.562,18.414154,1
device_1,2025-04-19 16:04:00,20.75,18.429512,1
device_1,2025-04-19 16:05:00,20.875,18.528427,1
device_1,2025-04-19 16:06:00,21.0,18.573381,1
device_1,2025-04-19 16:07:00,21.062,18.622873,1
device_1,2025-04-19 16:08:00,21.187,18.876429,1
device_1,2025-04-19 16:09:00,21.25,18.94686,1
device_1,2025-04-19 16:10:00,21.312,19.372498,0
device_1,2025-04-19 16:11:00,21.375,19.766054,0
device_1,2025-04-19 16:12:00,21.375,19.766054,0
device_1,2025-04-19 16:13:00,21.5,19.82558,0
device_1,2025-04-19 16:14:00,21.562,19.82558,0
device_1,2025-04-19 16:15:00,21.562,19.426422,1
device_1,2025-04-19 16:16:00,21.625,19.043339,1
device_1,2025-04-19 16:17:00,20.812,19.060984,0
device_1,2025-04-19 16:18:00,15.062,18.915222,1
device_1,2025-04-19 16:19:00,11.812,18.90327,1
device_1,2025-04-19 16:20:00,10.25,18.843496,1
device_1,2025-04-19 16:21:00,9.437,18.77472,1
device_1,2025-04-19 16:22:00,9.0,18.77472,1
device_1,2025-04-19 16:23:00,8.687,18.782598,1
device_1,2025-04-19 16:24:00,8.437,18.81001,1
device_1,2025-04-19 16:25:00,8.25,18.81383,1
device_1,2025-04-19 16:26:00,8.187,18.822039,1
device_1,2025-04-19 16:27:00,8.093499999999999,18.824581,1
device_1,2025-04-19 16:28:00,8.0,18.820919,1
device_1,2025-04-19 16:29:00,7.937,18.820919,1
device_1,2025-04-19 16:30:00,7.875,18.820919,1
device_1,2025-04-19 16:31:00,7.75,18.469118,1
device_1,2025-04-19 16:32:00,8.812,18.382914,1
device_1,2025-04-19 16:33:00,11.75,18.18563,1
device_1,2025-04-19 16:34:00,13.0,18.183088,1
